User ID,Measurement,Group
9131,14351,Treatment
9893,14428,Treatment
427,14275,Treatment
2044,14217,Treatment
602,14232,Treatment
11390,14337,Treatment
10596,14372,Treatment
7727,14216,Treatment
10304,14187,Treatment
4096,14132,Treatment
8298,14576,Treatment
666,14352,Treatment
8301,14102,Treatment
9718,14339,Treatment
11988,14322,Treatment
5817,14187,Treatment
9474,14469,Treatment
3887,14289,Treatment
4799,14345,Treatment
13735,14308,Treatment
8324,14345,Treatment
7640,14453,Treatment
12390,14407,Treatment
9020,14290,Treatment
581,14515,Treatment
12947,14511,Treatment
6833,14178,Treatment
4336,14216,Treatment
9737,14272,Treatment
8862,14509,Treatment
5969,14320,Treatment
10110,14277,Treatment
6737,14336,Treatment
12295,14315,Treatment
13390,14323,Treatment
4855,14221,Treatment
778,14252,Treatment
7099,14310,Treatment
378,14493,Treatment
8635,14483,Treatment
9084,14442,Treatment
9345,14380,Treatment
7345,14050,Treatment
8343,14538,Treatment
1234,14464,Treatment
12988,14299,Treatment
10995,14268,Treatment
8796,14361,Treatment
5803,14345,Treatment
10547,14263,Treatment
9632,14506,Treatment
9664,14267,Treatment
12150,14368,Treatment
3457,14206,Treatment
1148,14312,Treatment
10132,14460,Treatment
6604,14345,Treatment
8205,14275,Treatment
813,14124,Treatment
2448,14302,Treatment
10585,14301,Treatment
11641,14421,Treatment
6704,14487,Treatment
6310,14205,Treatment
4123,14429,Treatment
6011,14232,Treatment
7883,14468,Treatment
3598,14292,Treatment
11666,14402,Treatment
621,14512,Treatment
7928,14151,Treatment
13578,14356,Treatment
3298,14515,Treatment
13146,14426,Treatment
13088,14580,Treatment
7924,14285,Treatment
2640,14460,Treatment
799,14420,Treatment
8177,14346,Treatment
6223,14228,Treatment
5576,14365,Treatment
12994,14555,Treatment
8181,14479,Treatment
8882,14394,Treatment
8336,14285,Treatment
2302,14184,Treatment
2195,14318,Treatment
11596,14239,Treatment
1321,14300,Treatment
12453,14462,Treatment
10301,14476,Treatment
13280,14461,Treatment
13548,14400,Treatment
5144,14281,Treatment
1277,14389,Treatment
6467,14148,Treatment
7011,14463,Treatment
4463,14218,Treatment
5848,14488,Treatment
11258,14270,Treatment
3031,14588,Treatment
12526,14311,Treatment
3302,14327,Treatment
6115,14425,Treatment
6014,14191,Treatment
13021,14364,Treatment
2839,14228,Treatment
4126,14415,Treatment
8103,14395,Treatment
2679,14365,Treatment
3454,14477,Treatment
12879,14356,Treatment
12310,14096,Treatment
12328,14256,Treatment
381,14233,Treatment
7583,14414,Treatment
8416,14318,Treatment
5932,14269,Treatment
284,14250,Treatment
11536,14302,Treatment
13140,14387,Treatment
12839,14439,Treatment
12542,14344,Treatment
971,14291,Treatment
7215,14344,Treatment
4513,14206,Treatment
13821,14289,Treatment
1323,14499,Treatment
9103,14459,Treatment
7709,14588,Treatment
5569,14259,Treatment
2031,14629,Treatment
7151,14284,Treatment
6933,14268,Treatment
3300,14373,Treatment
13325,14395,Treatment
6966,14362,Treatment
11724,14331,Treatment
7491,14569,Treatment
213,14207,Treatment
8031,14218,Treatment
523,14364,Treatment
3818,14329,Treatment
429,14346,Treatment
9463,14597,Treatment
2070,14526,Treatment
11685,14411,Treatment
9494,14255,Treatment
10109,14368,Treatment
6096,14147,Treatment
3268,14246,Treatment
4417,14423,Treatment
3066,14236,Treatment
10268,14272,Treatment
7804,14365,Treatment
3720,14014,Treatment
9296,14364,Treatment
3201,14375,Treatment
7352,14403,Treatment
2173,14527,Treatment
13874,14283,Treatment
1611,14317,Treatment
6139,14253,Treatment
7597,14271,Treatment
2241,14260,Treatment
3788,14260,Treatment
7548,14122,Treatment
10833,14213,Treatment
4895,14428,Treatment
499,14302,Treatment
6184,14285,Treatment
8582,14292,Treatment
7773,14375,Treatment
13363,14193,Treatment
1642,14441,Treatment
4459,14109,Treatment
2585,14453,Treatment
2904,14387,Treatment
10347,14111,Treatment
10934,14350,Treatment
2614,14384,Treatment
4188,14207,Treatment
7558,14333,Treatment
10204,14172,Treatment
6048,14436,Treatment
4698,14418,Treatment
694,14338,Treatment
11873,14057,Treatment
4781,14333,Treatment
9738,14320,Treatment
9287,14265,Treatment
11843,14178,Treatment
7581,14247,Treatment
5529,14285,Treatment
8899,14328,Treatment
6663,14413,Treatment
5425,14410,Treatment
2826,14363,Treatment
1922,14226,Treatment
6370,14362,Treatment
9270,14413,Treatment
11509,14417,Treatment
5548,14446,Treatment
6171,14082,Treatment
5660,14180,Treatment
1188,14296,Treatment
11448,14427,Treatment
4858,14434,Treatment
128,14270,Treatment
1651,14571,Treatment
5887,14133,Treatment
9437,14304,Treatment
6262,14417,Treatment
4456,14288,Treatment
6993,14236,Treatment
3128,14475,Treatment
2800,14326,Treatment
11892,14364,Treatment
6589,14473,Treatment
12974,14251,Treatment
1239,14363,Treatment
9440,14294,Treatment
4474,14207,Treatment
2383,14459,Treatment
12459,14400,Treatment
3470,14372,Treatment
6569,14349,Treatment
4778,14496,Treatment
11840,14054,Treatment
2749,14308,Treatment
4113,14179,Treatment
12522,14367,Treatment
13487,14476,Treatment
2311,14246,Treatment
10633,14509,Treatment
2734,14381,Treatment
12876,14427,Treatment
11657,14430,Treatment
1505,14384,Treatment
4708,14236,Treatment
9768,14260,Treatment
10693,14336,Treatment
6532,14288,Treatment
10211,14403,Treatment
4807,14088,Treatment
3009,14378,Treatment
12968,14329,Treatment
4653,14313,Treatment
13042,14329,Treatment
12447,14096,Treatment
8501,14417,Treatment
13485,14343,Treatment
5625,14612,Treatment
6968,14420,Treatment
1336,14364,Treatment
5936,14219,Treatment
13572,14242,Treatment
4749,14236,Treatment
4764,14553,Treatment
8041,14248,Treatment
13724,14171,Treatment
1003,14442,Treatment
1322,14437,Treatment
6788,14329,Treatment
12548,14444,Treatment
12940,14371,Treatment
1504,14199,Treatment
8429,14574,Treatment
3875,14094,Treatment
9902,14302,Treatment
11478,14503,Treatment
4905,14559,Treatment
9947,14237,Treatment
12806,14339,Treatment
3490,14230,Treatment
806,14505,Treatment
3651,14371,Treatment
4934,14301,Treatment
2758,14402,Treatment
3086,14169,Treatment
704,14200,Treatment
4988,14370,Treatment
4424,14483,Treatment
6161,14313,Treatment
13389,14378,Treatment
9478,14226,Treatment
7694,14536,Treatment
10273,14434,Treatment
8318,14488,Treatment
1592,14526,Treatment
13587,14314,Treatment
1292,14301,Treatment
6695,14114,Treatment
12498,14291,Treatment
7719,14415,Treatment
1110,14460,Treatment
9210,14371,Treatment
9644,14327,Treatment
3416,14450,Treatment
7049,14386,Treatment
8211,14270,Treatment
7280,14324,Treatment
13052,14370,Treatment
3251,14218,Treatment
8633,14034,Treatment
13991,14424,Treatment
11872,14231,Treatment
9123,14441,Treatment
1660,14413,Treatment
12130,14326,Treatment
3901,14543,Treatment
2633,14415,Treatment
2693,14301,Treatment
420,14520,Treatment
9822,14219,Treatment
5970,14059,Treatment
2605,14300,Treatment
2897,14445,Treatment
12828,14388,Treatment
8369,14310,Treatment
3362,14418,Treatment
9041,14254,Treatment
12084,14208,Treatment
10921,14278,Treatment
8541,14258,Treatment
7133,14226,Treatment
4028,14322,Treatment
7642,14479,Treatment
173,14305,Treatment
9473,14238,Treatment
6266,14280,Treatment
6009,14315,Treatment
12878,14402,Treatment
1838,14426,Treatment
7971,14536,Treatment
12248,14277,Treatment
8728,14396,Treatment
13121,14319,Treatment
12288,14229,Treatment
359,14340,Treatment
3630,14095,Treatment
109,14296,Treatment
4877,14330,Treatment
10355,14309,Treatment
8402,14258,Treatment
8536,14393,Treatment
7811,14281,Treatment
10359,14245,Treatment
2567,14339,Treatment
9308,14302,Treatment
6300,14442,Treatment
5640,14390,Treatment
13530,14463,Treatment
6383,14245,Treatment
8358,14281,Treatment
3616,14322,Treatment
10448,14382,Treatment
449,14520,Treatment
9082,14073,Treatment
8425,14233,Treatment
6730,14418,Treatment
3898,14364,Treatment
6578,14134,Treatment
6886,14194,Treatment
13119,14211,Treatment
13202,14280,Treatment
2487,14285,Treatment
12671,14408,Treatment
1266,14503,Treatment
1506,14371,Treatment
4376,14340,Treatment
12712,14289,Treatment
756,14261,Treatment
1972,14322,Treatment
12629,14299,Treatment
1679,14475,Treatment
3666,14504,Treatment
2597,14219,Treatment
11812,14111,Treatment
605,14239,Treatment
748,14119,Treatment
12582,14439,Treatment
2949,14430,Treatment
6634,14428,Treatment
4900,14425,Treatment
706,14414,Treatment
8194,14485,Treatment
11745,14360,Treatment
1430,14384,Treatment
7489,14315,Treatment
9023,14422,Treatment
5965,14073,Treatment
12488,14422,Treatment
9497,14426,Treatment
4048,14541,Treatment
4558,14186,Treatment
10951,14361,Treatment
9306,14319,Treatment
5407,14172,Treatment
5067,14478,Treatment
7920,14389,Treatment
3264,14423,Treatment
12944,14136,Treatment
1374,14218,Treatment
11172,14282,Treatment
7346,14287,Treatment
6941,14105,Treatment
720,14252,Treatment
11287,14321,Treatment
2479,14297,Treatment
13820,14372,Treatment
7972,14301,Treatment
2086,14190,Treatment
12648,14330,Treatment
1863,14381,Treatment
7753,14296,Treatment
4887,14357,Treatment
9475,14667,Treatment
393,14521,Treatment
5744,14302,Treatment
4,14227,Treatment
11532,14355,Treatment
6162,14324,Treatment
6791,14311,Treatment
4274,14431,Treatment
2439,14348,Treatment
2836,14406,Treatment
11820,14357,Treatment
11874,14642,Treatment
12577,14161,Treatment
11910,14509,Treatment
8893,14075,Treatment
7636,14442,Treatment
5500,14220,Treatment
10054,14360,Treatment
6328,14545,Treatment
9826,14384,Treatment
4010,14439,Treatment
7479,14477,Treatment
7445,14337,Treatment
12870,14257,Treatment
12086,14357,Treatment
12615,14389,Treatment
2927,14383,Treatment
6261,14512,Treatment
11030,14259,Treatment
13496,14448,Treatment
8448,14197,Treatment
4175,14574,Treatment
7441,14365,Treatment
9638,14215,Treatment
7813,14309,Treatment
10139,14258,Treatment
11313,14053,Treatment
7659,14209,Treatment
10814,14448,Treatment
6701,14202,Treatment
9851,14415,Treatment
3392,14427,Treatment
5327,14443,Treatment
10843,14366,Treatment
13301,14234,Treatment
4323,14223,Treatment
5393,14341,Treatment
4644,14483,Treatment
9503,14434,Treatment
2282,14226,Treatment
3816,14187,Treatment
9257,14334,Treatment
7428,14385,Treatment
2727,14420,Treatment
11086,14322,Treatment
5740,14327,Treatment
10012,14189,Treatment
11926,14528,Treatment
11876,14329,Treatment
8953,14461,Treatment
10295,14319,Treatment
3844,14397,Treatment
8290,14362,Treatment
6787,14427,Treatment
6004,14274,Treatment
11132,14362,Treatment
13859,14313,Treatment
2791,14307,Treatment
6414,14462,Treatment
3965,14389,Treatment
546,14209,Treatment
5573,14325,Treatment
2691,14298,Treatment
11634,14353,Treatment
3472,14214,Treatment
5346,14448,Treatment
13993,14359,Treatment
7268,14212,Treatment
1425,14278,Treatment
11237,14610,Treatment
13116,14565,Treatment
522,14375,Treatment
951,14456,Treatment
13495,14495,Treatment
5820,14186,Treatment
1857,14415,Treatment
8532,14317,Treatment
8414,14345,Treatment
5540,14300,Treatment
2908,14187,Treatment
292,14344,Treatment
2102,14148,Treatment
12102,14272,Treatment
9515,14469,Treatment
2090,14427,Treatment
121,14281,Treatment
10627,14492,Treatment
4991,14273,Treatment
8961,14239,Treatment
2465,14594,Treatment
12423,14416,Treatment
10050,14414,Treatment
9651,14439,Treatment
7835,14400,Treatment
2351,14259,Treatment
1548,14264,Treatment
10879,14377,Treatment
12625,14394,Treatment
2401,14442,Treatment
5040,14328,Treatment
384,14545,Treatment
3510,14193,Treatment
12457,14554,Treatment
7232,14496,Treatment
9089,14376,Treatment
10226,14374,Treatment
10855,14313,Treatment
5759,14249,Treatment
2757,14290,Treatment
9336,14385,Treatment
9158,14589,Treatment
1818,14438,Treatment
6360,14180,Treatment
3848,14229,Treatment
11806,14444,Treatment
8061,14343,Treatment
6678,14226,Treatment
12066,14234,Treatment
4694,14208,Treatment
8750,14535,Treatment
8287,14335,Treatment
3404,14338,Treatment
1474,14302,Treatment
10944,14273,Treatment
3632,14173,Treatment
6110,14375,Treatment
13054,14484,Treatment
474,14302,Treatment
9129,14380,Treatment
1156,14467,Treatment
6998,14432,Treatment
6525,14252,Treatment
12158,14304,Treatment
3508,14357,Treatment
8180,14528,Treatment
11365,14478,Treatment
94,14328,Treatment
4426,14131,Treatment
5602,14333,Treatment
4760,14246,Treatment
7939,14442,Treatment
1170,14242,Treatment
1962,14265,Treatment
13174,14348,Treatment
700,14330,Treatment
7987,14242,Treatment
11284,14508,Treatment
5667,14222,Treatment
7448,13999,Treatment
12539,14149,Treatment
1550,14364,Treatment
3910,14332,Treatment
12753,14157,Treatment
11942,14134,Treatment
6025,14341,Treatment
9975,14500,Treatment
11198,14389,Treatment
7238,14248,Treatment
1992,14389,Treatment
12080,14248,Treatment
11998,14086,Treatment
4063,14374,Treatment
3536,14366,Treatment
12754,14443,Treatment
11101,14422,Treatment
3685,14337,Treatment
9465,14425,Treatment
11508,14248,Treatment
643,14183,Treatment
11682,14140,Treatment
1423,14263,Treatment
5203,14407,Treatment
11621,14434,Treatment
13935,14246,Treatment
10089,14389,Treatment
12149,14409,Treatment
9112,14437,Treatment
12025,14382,Treatment
863,14233,Treatment
3032,14328,Treatment
12041,14223,Treatment
10570,14205,Treatment
6754,14503,Treatment
7271,14414,Treatment
4269,14343,Treatment
4022,14238,Treatment
641,14280,Treatment
2018,14336,Treatment
9663,14440,Treatment
5331,14409,Treatment
9026,14339,Treatment
858,14433,Treatment
1021,14267,Treatment
13562,14543,Treatment
4661,14404,Treatment
12141,14083,Treatment
5519,14275,Treatment
6436,14302,Treatment
13873,14531,Treatment
7532,14336,Treatment
79,14340,Treatment
9521,14449,Treatment
740,14470,Treatment
11970,14112,Treatment
9665,14406,Treatment
5733,14195,Treatment
3731,14329,Treatment
6745,14303,Treatment
12322,14440,Treatment
4393,14668,Treatment
10492,14164,Treatment
9003,14395,Treatment
1751,14480,Treatment
12370,14320,Treatment
11809,14269,Treatment
6166,14536,Treatment
4908,14301,Treatment
6779,14297,Treatment
12584,14349,Treatment
5278,14285,Treatment
10128,14411,Treatment
3578,14212,Treatment
6246,14260,Treatment
4240,14295,Treatment
12799,14422,Treatment
9288,14414,Treatment
4936,14499,Treatment
11777,14306,Treatment
3865,14381,Treatment
2787,14481,Treatment
3050,14347,Treatment
7758,14433,Treatment
712,14216,Treatment
13225,14434,Treatment
4036,14366,Treatment
13814,14289,Treatment
9042,14213,Treatment
2991,14338,Treatment
6920,14400,Treatment
8412,14368,Treatment
12061,14330,Treatment
856,14459,Treatment
13194,14460,Treatment
5295,14247,Treatment
11863,14320,Treatment
10136,14296,Treatment
1998,14356,Treatment
3866,14333,Treatment
4455,14416,Treatment
13581,14224,Treatment
683,14373,Treatment
4217,14668,Treatment
11661,14126,Treatment
1666,14324,Treatment
8695,14208,Treatment
6285,14361,Treatment
10241,14447,Treatment
7456,14375,Treatment
13629,14501,Treatment
9012,14403,Treatment
2209,14485,Treatment
11409,14355,Treatment
12005,14233,Treatment
8182,14380,Treatment
12693,14358,Treatment
4382,14363,Treatment
3221,14434,Treatment
9408,14260,Treatment
12764,14353,Treatment
11440,14256,Treatment
1139,14437,Treatment
11204,14266,Treatment
7999,14378,Treatment
5558,14208,Treatment
10184,14338,Treatment
3692,14380,Treatment
11907,14460,Treatment
9127,14389,Treatment
183,14414,Treatment
9976,14319,Treatment
10892,14335,Treatment
6591,14289,Treatment
13120,14370,Treatment
4002,14400,Treatment
5764,14402,Treatment
459,14391,Treatment
11244,14484,Treatment
12621,14314,Treatment
9313,14530,Treatment
6221,14368,Treatment
9740,14258,Treatment
4452,14377,Treatment
8662,14334,Treatment
6649,14337,Treatment
10117,14444,Treatment
942,14274,Treatment
4927,14231,Treatment
2861,14363,Treatment
10622,14267,Treatment
432,14355,Treatment
10578,14428,Treatment
11501,14188,Treatment
6747,14444,Treatment
13283,14394,Treatment
3867,14367,Treatment
6853,14181,Treatment
287,14222,Treatment
13916,14256,Treatment
453,14287,Treatment
6492,14349,Treatment
5004,14484,Treatment
12037,14399,Treatment
345,14293,Treatment
11469,14273,Treatment
11878,14493,Treatment
3746,14386,Treatment
491,14454,Treatment
8272,14248,Treatment
4428,14369,Treatment
7947,14261,Treatment
6592,14323,Treatment
6432,14271,Treatment
13357,14324,Treatment
10746,14318,Treatment
4430,14188,Treatment
1030,14211,Treatment
13659,14388,Treatment
937,14355,Treatment
11978,14250,Treatment
6405,14281,Treatment
13420,14391,Treatment
503,14486,Treatment
8004,14432,Treatment
13802,14318,Treatment
13304,14350,Treatment
9485,14228,Treatment
5106,14386,Treatment
351,14388,Treatment
11997,14318,Treatment
224,14287,Treatment
7553,14346,Treatment
8875,14406,Treatment
9600,14387,Treatment
6917,14500,Treatment
2110,14317,Treatment
4281,14356,Treatment
899,14434,Treatment
12363,14322,Treatment
9589,14428,Treatment
10166,14402,Treatment
1106,14409,Treatment
12694,14268,Treatment
5909,14518,Treatment
5843,14178,Treatment
12942,14322,Treatment
4225,14445,Treatment
1879,14212,Treatment
10031,14472,Treatment
10997,14238,Treatment
4335,14175,Treatment
1855,14483,Treatment
4716,14284,Treatment
5637,14237,Treatment
10918,14497,Treatment
5374,14195,Treatment
4324,14282,Treatment
8620,14356,Treatment
10977,14269,Treatment
8019,14290,Treatment
867,14518,Treatment
13685,14551,Treatment
4883,14484,Treatment
13127,14265,Treatment
8383,14336,Treatment
8827,14345,Treatment
2880,14347,Treatment
5968,14352,Treatment
13234,14359,Treatment
5598,14366,Treatment
5499,14452,Treatment
189,14469,Treatment
12922,14570,Treatment
13772,14168,Treatment
9723,14404,Treatment
4729,14170,Treatment
12893,14236,Treatment
11663,14512,Treatment
6389,14322,Treatment
8006,14283,Treatment
13233,14322,Treatment
4697,14405,Treatment
5088,14423,Treatment
7871,14220,Treatment
1714,14372,Treatment
12592,14246,Treatment
10508,14290,Treatment
11140,14260,Treatment
3838,14508,Treatment
9200,14300,Treatment
9188,14196,Treatment
1059,14365,Treatment
751,14418,Treatment
3843,14484,Treatment
7005,14316,Treatment
3071,14300,Treatment
12022,14443,Treatment
2742,14210,Treatment
4438,14437,Treatment
6318,14379,Treatment
8329,14399,Treatment
7985,14405,Treatment
11516,14240,Treatment
1380,14363,Treatment
2249,14215,Treatment
1604,14459,Treatment
4286,14275,Treatment
4947,14477,Treatment
11078,14372,Treatment
10958,14228,Treatment
11318,14225,Treatment
1157,14240,Treatment
10447,14283,Treatment
5318,14386,Treatment
10537,14113,Treatment
7349,14230,Treatment
8492,14302,Treatment
4783,14507,Treatment
3716,14311,Treatment
11823,14323,Treatment
306,14156,Treatment
8218,14330,Treatment
10706,14219,Treatment
2214,14426,Treatment
7655,14581,Treatment
1039,14405,Treatment
2108,14218,Treatment
3667,14412,Treatment
6442,14244,Treatment
12786,14305,Treatment
1327,14355,Treatment
11835,14478,Treatment
1265,14352,Treatment
10242,14406,Treatment
8246,14347,Treatment
6771,14409,Treatment
515,14329,Treatment
3721,14476,Treatment
1282,14181,Treatment
12156,14255,Treatment
5549,14216,Treatment
3415,14263,Treatment
3370,14231,Treatment
10707,14395,Treatment
8743,14268,Treatment
5878,14336,Treatment
2574,14281,Treatment
12740,14256,Treatment
4242,14351,Treatment
764,14195,Treatment
5185,14219,Treatment
7917,14155,Treatment
11016,14262,Treatment
5323,14332,Treatment
9500,14469,Treatment
7801,14247,Treatment
13319,14516,Treatment
7507,14326,Treatment
4970,14388,Treatment
11778,14359,Treatment
6283,14404,Treatment
4595,14543,Treatment
7331,14497,Treatment
11963,14231,Treatment
1837,14293,Treatment
236,14388,Treatment
11815,14222,Treatment
7768,14383,Treatment
933,14332,Treatment
11305,14229,Treatment
3768,14378,Treatment
437,14448,Treatment
13549,14235,Treatment
12520,14518,Treatment
8761,14366,Treatment
9325,14326,Treatment
3555,14384,Treatment
6451,14052,Treatment
4901,14426,Treatment
10555,14369,Treatment
7369,14289,Treatment
667,14377,Treatment
4127,14385,Treatment
1788,14222,Treatment
1967,14350,Treatment
8574,14163,Treatment
10959,14541,Treatment
5613,14329,Treatment
1608,14306,Treatment
5671,14184,Treatment
12550,14299,Treatment
3900,14329,Treatment
4512,14371,Treatment
702,14167,Treatment
13976,14299,Treatment
3800,14423,Treatment
1603,14376,Treatment
12600,14357,Treatment
4649,14415,Treatment
2740,14296,Treatment
12212,14251,Treatment
9232,14279,Treatment
3342,14419,Treatment
3449,14439,Treatment
11368,14340,Treatment
2974,14231,Treatment
4594,14320,Treatment
2580,14443,Treatment
13716,14419,Treatment
13985,14227,Treatment
3987,14366,Treatment
1269,14323,Treatment
4790,14296,Treatment
6168,14045,Treatment
9110,14229,Treatment
10811,14494,Treatment
8520,14332,Treatment
12393,14355,Treatment
6413,14329,Treatment
1325,14385,Treatment
10993,14410,Treatment
8807,14403,Treatment
8736,14471,Treatment
2545,14391,Treatment
13687,14529,Treatment
4804,14508,Treatment
4739,14342,Treatment
1748,14205,Treatment
2142,14211,Treatment
6235,14229,Treatment
13777,14360,Treatment
1552,14200,Treatment
3735,14339,Treatment
2035,14475,Treatment
5692,14409,Treatment
2019,14317,Treatment
1643,14333,Treatment
9849,14217,Treatment
3484,14381,Treatment
4238,14367,Treatment
1966,14178,Treatment
7277,14363,Treatment
11524,14366,Treatment
1561,14317,Treatment
3277,14249,Treatment
757,14310,Treatment
5309,14279,Treatment
9401,14197,Treatment
2721,14478,Treatment
8950,14506,Treatment
4226,14315,Treatment
3150,14396,Treatment
9958,14168,Treatment
9928,14259,Treatment
12855,14333,Treatment
6690,14238,Treatment
969,14534,Treatment
13368,14408,Treatment
10335,14354,Treatment
10243,14144,Treatment
5098,14250,Treatment
3386,14315,Treatment
7436,14313,Treatment
11898,14234,Treatment
2433,14300,Treatment
4159,14320,Treatment
7531,14134,Treatment
8871,14394,Treatment
7107,14314,Treatment
4282,14315,Treatment
10402,14252,Treatment
228,14339,Treatment
963,14327,Treatment
8785,14211,Treatment
9792,14402,Treatment
13350,14207,Treatment
10363,14482,Treatment
8568,14280,Treatment
9107,14255,Treatment
8417,14114,Treatment
4072,14247,Treatment
8498,14541,Treatment
9100,14415,Treatment
4408,14294,Treatment
1351,14342,Treatment
2783,14409,Treatment
10791,14309,Treatment
11877,14437,Treatment
8903,14283,Treatment
9174,14219,Treatment
7202,14354,Treatment
8814,14325,Treatment
1657,14167,Treatment
6333,14387,Treatment
10894,14322,Treatment
8649,14486,Treatment
5041,14255,Treatment
12460,14324,Treatment
13864,14213,Treatment
4780,14400,Treatment
3106,14333,Treatment
10907,14341,Treatment
2619,14293,Treatment
549,14244,Treatment
11822,14377,Treatment
6197,14315,Treatment
13168,14361,Treatment
7439,14348,Treatment
8951,14393,Treatment
2429,14349,Treatment
12272,14319,Treatment
5713,14194,Treatment
779,14330,Treatment
6,14508,Treatment
2794,14404,Treatment
3439,14280,Treatment
9175,14351,Treatment
7877,14450,Treatment
11642,14342,Treatment
6410,14368,Treatment
9772,14261,Treatment
10901,14463,Treatment
10768,14423,Treatment
2397,14263,Treatment
10396,14272,Treatment
10352,14243,Treatment
5624,14494,Treatment
10676,14177,Treatment
9698,14197,Treatment
7864,14214,Treatment
336,14138,Treatment
2932,14111,Treatment
3368,14165,Treatment
4468,14320,Treatment
2242,14632,Treatment
3361,14243,Treatment
7836,14391,Treatment
10309,14403,Treatment
11131,14276,Treatment
4272,14298,Treatment
9548,14319,Treatment
14,14362,Treatment
7509,14380,Treatment
9892,14142,Treatment
1222,14465,Treatment
1917,14588,Treatment
5195,14311,Treatment
1771,14387,Treatment
10249,14380,Treatment
3060,14285,Treatment
11834,14435,Treatment
2116,14414,Treatment
13856,14502,Treatment
13757,14361,Treatment
13911,14674,Treatment
4748,14348,Treatment
5641,14316,Treatment
7119,14343,Treatment
5716,14330,Treatment
1428,14354,Treatment
12798,14347,Treatment
1085,14315,Treatment
3212,14224,Treatment
5814,14359,Treatment
1739,14286,Treatment
3793,14309,Treatment
451,14202,Treatment
7817,14354,Treatment
7237,14390,Treatment
2768,14263,Treatment
13625,14358,Treatment
11797,14303,Treatment
7087,14322,Treatment
8720,14265,Treatment
1877,14267,Treatment
10180,14197,Treatment
12849,14364,Treatment
9444,14179,Treatment
7115,14336,Treatment
2443,14431,Treatment
9122,14254,Treatment
13171,14484,Treatment
12280,14281,Treatment
1839,14308,Treatment
1579,14330,Treatment
2449,14377,Treatment
11095,14373,Treatment
13163,14444,Treatment
12783,14288,Treatment
1029,14556,Treatment
10266,14306,Treatment
10286,14115,Treatment
10314,14366,Treatment
9181,14357,Treatment
2643,14705,Treatment
8474,14284,Treatment
11312,14444,Treatment
1300,14387,Treatment
6658,14205,Treatment
242,14300,Treatment
6378,14227,Treatment
4734,14431,Treatment
1587,14047,Treatment
2745,14229,Treatment
12538,14264,Treatment
13732,14187,Treatment
7308,14327,Treatment
417,14284,Treatment
2211,14485,Treatment
1348,14210,Treatment
3587,14387,Treatment
5461,14286,Treatment
5776,14236,Treatment
10812,14361,Treatment
6336,14326,Treatment
10479,14522,Treatment
1066,14202,Treatment
2615,14391,Treatment
6696,14427,Treatment
8782,14457,Treatment
2300,14496,Treatment
4637,14302,Treatment
5811,14255,Treatment
3157,14428,Treatment
6996,14277,Treatment
11701,14153,Treatment
6892,14539,Treatment
5634,14283,Treatment
611,14494,Treatment
5767,14286,Treatment
10889,14446,Treatment
908,14294,Treatment
10398,14479,Treatment
3453,14449,Treatment
6805,14625,Treatment
4065,14394,Treatment
7262,14159,Treatment
2150,14120,Treatment
1231,14420,Treatment
1420,14377,Treatment
5432,14297,Treatment
9275,14519,Treatment
2369,14144,Treatment
3889,14307,Treatment
11270,14309,Treatment
12405,14285,Treatment
9742,14352,Treatment
4522,14408,Treatment
6992,14390,Treatment
3017,14430,Treatment
584,14334,Treatment
6047,14225,Treatment
10535,14405,Treatment
6464,14434,Treatment
7603,14297,Treatment
9973,14190,Treatment
7303,14410,Treatment
8585,14375,Treatment
8717,14341,Treatment
6741,14435,Treatment
11074,14540,Treatment
8172,14230,Treatment
12399,14697,Treatment
2327,14322,Treatment
8353,14537,Treatment
4869,14303,Treatment
514,14315,Treatment
6946,14331,Treatment
13153,14148,Treatment
12396,14389,Treatment
2939,14262,Treatment
7467,14399,Treatment
12970,14391,Treatment
13945,14407,Treatment
4680,14216,Treatment
1287,14293,Treatment
13123,14295,Treatment
13571,14442,Treatment
10066,14342,Treatment
981,14233,Treatment
13773,14340,Treatment
5493,14217,Treatment
12921,14473,Treatment
1895,14238,Treatment
1124,14304,Treatment
10881,14267,Treatment
7267,14455,Treatment
9617,14246,Treatment
2213,14338,Treatment
8345,14456,Treatment
315,14494,Treatment
3172,14372,Treatment
4411,14379,Treatment
11681,14395,Treatment
4514,14313,Treatment
12060,14325,Treatment
8569,14398,Treatment
4108,14200,Treatment
9567,14393,Treatment
12388,14673,Treatment
1172,14323,Treatment
5791,14260,Treatment
7673,14344,Treatment
11521,14327,Treatment
9922,14431,Treatment
1390,14228,Treatment
7571,14266,Treatment
11028,14345,Treatment
8439,14359,Treatment
1704,14363,Treatment
2255,14127,Treatment
3944,14448,Treatment
8554,14550,Treatment
4866,14387,Treatment
2594,14193,Treatment
8910,14324,Treatment
1840,14189,Treatment
1958,14299,Treatment
987,14361,Treatment
8170,14494,Treatment
2638,14222,Treatment
4296,14310,Treatment
13103,14646,Treatment
11492,14407,Treatment
2761,14486,Treatment
13760,14448,Treatment
5901,14327,Treatment
1289,14291,Treatment
2034,14218,Treatment
11197,14293,Treatment
10349,14310,Treatment
5888,14328,Treatment
12486,14461,Treatment
11165,14009,Treatment
11103,14212,Treatment
5730,14336,Treatment
3144,14369,Treatment
7517,14295,Treatment
2736,14247,Treatment
2320,14454,Treatment
3092,14385,Treatment
66,14358,Treatment
5068,14285,Treatment
13550,14432,Treatment
