User ID,Measurement,Group
12446,14637,Treatment
10004,14450,Treatment
3949,14804,Treatment
6606,14993,Treatment
8278,13950,Treatment
1061,14198,Treatment
9590,14302,Treatment
4511,14038,Treatment
6761,12985,Treatment
13713,13854,Treatment
4889,13847,Treatment
5985,14477,Treatment
12604,14596,Treatment
1529,14514,Treatment
13699,14499,Treatment
5919,13786,Treatment
10846,13455,Treatment
6056,14814,Treatment
6121,13446,Treatment
3517,15509,Treatment
7098,14508,Treatment
13417,14402,Treatment
1835,14567,Treatment
7056,14056,Treatment
12675,14766,Treatment
10482,14253,Treatment
1109,13830,Treatment
8227,14599,Treatment
3287,15967,Treatment
5089,13664,Treatment
9743,14196,Treatment
3419,15132,Treatment
1760,14038,Treatment
11414,15148,Treatment
3483,14984,Treatment
4606,14342,Treatment
5974,14229,Treatment
8944,14897,Treatment
5527,13867,Treatment
408,14790,Treatment
4154,15174,Treatment
13710,15072,Treatment
4100,14934,Treatment
1129,13746,Treatment
1331,14740,Treatment
4787,14291,Treatment
7195,13699,Treatment
7210,14249,Treatment
11731,13473,Treatment
6348,14226,Treatment
12462,14259,Treatment
6990,14656,Treatment
2547,14972,Treatment
6357,13492,Treatment
12432,13536,Treatment
13406,13105,Treatment
10677,14836,Treatment
618,13921,Treatment
10469,13996,Treatment
9155,14306,Treatment
12913,14330,Treatment
5562,14744,Treatment
5274,13037,Treatment
2279,14215,Treatment
2881,13593,Treatment
11250,15348,Treatment
736,14652,Treatment
6760,14544,Treatment
4227,15636,Treatment
4607,14245,Treatment
1338,14871,Treatment
10457,13456,Treatment
9682,14454,Treatment
12219,15698,Treatment
9162,14632,Treatment
10935,13882,Treatment
11072,13748,Treatment
3858,13389,Treatment
4487,14599,Treatment
13870,14850,Treatment
3305,14409,Treatment
12905,13846,Treatment
5687,14478,Treatment
5300,13921,Treatment
8510,15065,Treatment
303,14086,Treatment
729,13803,Treatment
188,14006,Treatment
8941,14565,Treatment
5658,13595,Treatment
8284,14733,Treatment
12698,14170,Treatment
4172,14382,Treatment
6734,14255,Treatment
13288,15691,Treatment
5065,14231,Treatment
9930,14840,Treatment
13117,15805,Treatment
13770,14588,Treatment
172,15442,Treatment
9131,14391,Treatment
9893,14811,Treatment
427,13980,Treatment
2044,13666,Treatment
602,13752,Treatment
11390,14319,Treatment
10596,14504,Treatment
7727,13663,Treatment
10304,13506,Treatment
4096,13207,Treatment
8298,15609,Treatment
666,14398,Treatment
8301,13046,Treatment
9718,14328,Treatment
11988,14237,Treatment
5817,13507,Treatment
9474,15029,Treatment
3887,14059,Treatment
4799,14358,Treatment
13735,14162,Treatment
8324,14361,Treatment
7640,14944,Treatment
12390,14696,Treatment
9020,14062,Treatment
581,15278,Treatment
12947,15257,Treatment
6833,13455,Treatment
4336,13664,Treatment
9737,13966,Treatment
8862,15248,Treatment
5969,14223,Treatment
10110,13990,Treatment
6737,14313,Treatment
12295,14199,Treatment
13390,14239,Treatment
4855,13691,Treatment
778,13857,Treatment
7099,14173,Treatment
378,15162,Treatment
8635,15106,Treatment
9084,14882,Treatment
9345,14551,Treatment
7345,12766,Treatment
8343,15401,Treatment
1234,15004,Treatment
12988,14111,Treatment
10995,13944,Treatment
8796,14445,Treatment
5803,14360,Treatment
10547,13917,Treatment
9632,15229,Treatment
9664,13940,Treatment
12150,14483,Treatment
3457,13610,Treatment
1148,14180,Treatment
10132,14982,Treatment
6604,14359,Treatment
8205,13981,Treatment
813,13164,Treatment
2448,14128,Treatment
10585,14120,Treatment
11641,14773,Treatment
6704,15126,Treatment
6310,13602,Treatment
4123,14814,Treatment
6011,13752,Treatment
7883,15023,Treatment
3598,14071,Treatment
11666,14667,Treatment
621,15262,Treatment
7928,13311,Treatment
13578,14421,Treatment
3298,15279,Treatment
13146,14800,Treatment
13088,15633,Treatment
7924,14035,Treatment
2640,14984,Treatment
799,14764,Treatment
8177,14363,Treatment
6223,13726,Treatment
5576,14467,Treatment
12994,15493,Treatment
8181,15083,Treatment
8882,14626,Treatment
8336,14037,Treatment
2302,13488,Treatment
2195,14214,Treatment
11596,13788,Treatment
1321,14119,Treatment
12453,14995,Treatment
10301,15068,Treatment
13280,14985,Treatment
13548,14659,Treatment
5144,14015,Treatment
1277,14596,Treatment
6467,13297,Treatment
7011,14995,Treatment
4463,13673,Treatment
5848,15133,Treatment
11258,13953,Treatment
3031,15673,Treatment
12526,14175,Treatment
3302,14264,Treatment
6115,14790,Treatment
6014,13528,Treatment
13021,14464,Treatment
2839,13730,Treatment
4126,14739,Treatment
8103,14633,Treatment
2679,14468,Treatment
3454,15075,Treatment
12879,14419,Treatment
12310,13016,Treatment
12328,13881,Treatment
381,13757,Treatment
7583,14731,Treatment
8416,14212,Treatment
5932,13947,Treatment
284,13845,Treatment
11536,14128,Treatment
13140,14586,Treatment
12839,14867,Treatment
12542,14356,Treatment
971,14067,Treatment
7215,14357,Treatment
4513,13606,Treatment
13821,14058,Treatment
1323,15190,Treatment
9103,14976,Treatment
7709,15675,Treatment
5569,13893,Treatment
2031,15893,Treatment
7151,14029,Treatment
6933,13941,Treatment
3300,14511,Treatment
13325,14628,Treatment
6966,14450,Treatment
11724,14286,Treatment
7491,15570,Treatment
213,13614,Treatment
8031,13675,Treatment
523,14461,Treatment
3818,14275,Treatment
429,14364,Treatment
9463,15724,Treatment
2070,15336,Treatment
11685,14719,Treatment
9494,13873,Treatment
10109,14486,Treatment
6096,13288,Treatment
3268,13824,Treatment
4417,14783,Treatment
3066,13769,Treatment
10268,13965,Treatment
7804,14468,Treatment
3720,12571,Treatment
9296,14461,Treatment
3201,14521,Treatment
7352,14674,Treatment
2173,15343,Treatment
13874,14023,Treatment
1611,14209,Treatment
6139,13861,Treatment
7597,13960,Treatment
2241,13900,Treatment
3788,13901,Treatment
7548,13156,Treatment
10833,13648,Treatment
4895,14811,Treatment
499,14129,Treatment
6184,14038,Treatment
8582,14072,Treatment
7773,14521,Treatment
13363,13537,Treatment
1642,14879,Treatment
4459,13085,Treatment
2585,14944,Treatment
2904,14589,Treatment
10347,13098,Treatment
10934,14385,Treatment
2614,14573,Treatment
4188,13616,Treatment
7558,14294,Treatment
10204,13423,Treatment
6048,14854,Treatment
4698,14755,Treatment
694,14325,Treatment
11873,12802,Treatment
4781,14298,Treatment
9738,14226,Treatment
9287,13930,Treatment
11843,13458,Treatment
7581,13828,Treatment
5529,14038,Treatment
8899,14270,Treatment
6663,14728,Treatment
5425,14710,Treatment
2826,14455,Treatment
1922,13716,Treatment
6370,14453,Treatment
9270,14727,Treatment
11509,14747,Treatment
5548,14908,Treatment
6171,12940,Treatment
5660,13467,Treatment
1188,14097,Treatment
11448,14803,Treatment
4858,14839,Treatment
128,13957,Treatment
1651,15581,Treatment
5887,13216,Treatment
9437,14138,Treatment
6262,14748,Treatment
4456,14054,Treatment
6993,13770,Treatment
3128,15060,Treatment
2800,14255,Treatment
11892,14460,Treatment
6589,15054,Treatment
12974,13853,Treatment
1239,14455,Treatment
9440,14084,Treatment
4474,13614,Treatment
2383,14974,Treatment
12459,14656,Treatment
3470,14504,Treatment
6569,14383,Treatment
4778,15177,Treatment
11840,12785,Treatment
2749,14160,Treatment
4113,13461,Treatment
12522,14478,Treatment
13487,15067,Treatment
2311,13822,Treatment
10633,15249,Treatment
2734,14555,Treatment
12876,14802,Treatment
11657,14818,Treatment
1505,14570,Treatment
4708,13771,Treatment
9768,13898,Treatment
10693,14313,Treatment
6532,14050,Treatment
10211,14671,Treatment
4807,12972,Treatment
3009,14539,Treatment
12968,14274,Treatment
4653,14189,Treatment
13042,14275,Treatment
12447,13016,Treatment
8501,14750,Treatment
13485,14350,Treatment
5625,15805,Treatment
6968,14764,Treatment
1336,14461,Treatment
5936,13681,Treatment
13572,13801,Treatment
4749,13769,Treatment
4764,15486,Treatment
8041,13837,Treatment
13724,13420,Treatment
1003,14886,Treatment
1322,14857,Treatment
6788,14273,Treatment
12548,14897,Treatment
12940,14498,Treatment
1504,13569,Treatment
8429,15597,Treatment
3875,13004,Treatment
9902,14128,Treatment
11478,15213,Treatment
4905,15515,Treatment
9947,13778,Treatment
12806,14329,Treatment
3490,13740,Treatment
806,15226,Treatment
3651,14501,Treatment
4934,14124,Treatment
2758,14666,Treatment
3086,13408,Treatment
704,13578,Treatment
4988,14496,Treatment
4424,15107,Treatment
6161,14185,Treatment
13389,14538,Treatment
9478,13715,Treatment
7694,15392,Treatment
10273,14842,Treatment
8318,15134,Treatment
1592,15338,Treatment
13587,14191,Treatment
1292,14120,Treatment
6695,13114,Treatment
12498,14067,Treatment
7719,14736,Treatment
1110,14984,Treatment
9210,14499,Treatment
9644,14264,Treatment
3416,14926,Treatment
7049,14580,Treatment
8211,13957,Treatment
7280,14245,Treatment
13052,14497,Treatment
3251,13674,Treatment
8633,12679,Treatment
13991,14787,Treatment
11872,13743,Treatment
9123,14880,Treatment
1660,14729,Treatment
12130,14256,Treatment
3901,15430,Treatment
2633,14739,Treatment
2693,14122,Treatment
420,15306,Treatment
9822,13680,Treatment
5970,12817,Treatment
2605,14119,Treatment
2897,14902,Treatment
12828,14595,Treatment
8369,14170,Treatment
3362,14753,Treatment
9041,13866,Treatment
12084,13621,Treatment
10921,13998,Treatment
8541,13891,Treatment
7133,13718,Treatment
4028,14235,Treatment
7642,15084,Treatment
173,14143,Treatment
9473,13780,Treatment
6266,14010,Treatment
6009,14198,Treatment
12878,14667,Treatment
1838,14800,Treatment
7971,15393,Treatment
12248,13994,Treatment
8728,14637,Treatment
13121,14220,Treatment
12288,13731,Treatment
359,14334,Treatment
3630,13008,Treatment
109,14098,Treatment
4877,14279,Treatment
10355,14167,Treatment
8402,13890,Treatment
8536,14620,Treatment
7811,14017,Treatment
10359,13819,Treatment
2567,14326,Treatment
9308,14128,Treatment
6300,14886,Treatment
5640,14606,Treatment
13530,14999,Treatment
6383,13821,Treatment
8358,14012,Treatment
3616,14238,Treatment
10448,14560,Treatment
449,15307,Treatment
9082,12890,Treatment
8425,13753,Treatment
6730,14756,Treatment
3898,14463,Treatment
6578,13221,Treatment
6886,13546,Treatment
13119,13634,Treatment
13202,14011,Treatment
2487,14036,Treatment
12671,14699,Treatment
1266,15212,Treatment
1506,14503,Treatment
4376,14335,Treatment
12712,14057,Treatment
756,13908,Treatment
1972,14236,Treatment
12629,14110,Treatment
1679,15064,Treatment
3666,15221,Treatment
2597,13681,Treatment
11812,13094,Treatment
605,13786,Treatment
748,13139,Treatment
12582,14870,Treatment
2949,14820,Treatment
6634,14811,Treatment
4900,14791,Treatment
706,14735,Treatment
8194,15119,Treatment
11745,14440,Treatment
1430,14572,Treatment
7489,14200,Treatment
9023,14778,Treatment
5965,12890,Treatment
12488,14779,Treatment
9497,14797,Treatment
4048,15417,Treatment
4558,13502,Treatment
10951,14446,Treatment
9306,14218,Treatment
5407,13423,Treatment
5067,15080,Treatment
7920,14598,Treatment
3264,14782,Treatment
12944,13231,Treatment
1374,13675,Treatment
11172,14021,Treatment
7346,14047,Treatment
6941,13060,Treatment
720,13858,Treatment
11287,14232,Treatment
2479,14099,Treatment
13820,14507,Treatment
7972,14122,Treatment
2086,13524,Treatment
12648,14277,Treatment
1863,14555,Treatment
7753,14097,Treatment
4887,14424,Treatment
9475,16100,Treatment
393,15310,Treatment
5744,14125,Treatment
4,13722,Treatment
11532,14414,Treatment
6162,14249,Treatment
6791,14176,Treatment
4274,14823,Treatment
2439,14377,Treatment
2836,14692,Treatment
11820,14423,Treatment
11874,15965,Treatment
12577,13365,Treatment
11910,15247,Treatment
8893,12902,Treatment
7636,14883,Treatment
5500,13682,Treatment
10054,14443,Treatment
6328,15442,Treatment
9826,14572,Treatment
4010,14868,Treatment
7479,15072,Treatment
7445,14319,Treatment
12870,13884,Treatment
12086,14422,Treatment
12615,14596,Treatment
2927,14563,Treatment
6261,15262,Treatment
11030,13897,Treatment
13496,14918,Treatment
8448,13562,Treatment
4175,15596,Treatment
7441,14469,Treatment
9638,13656,Treatment
7813,14164,Treatment
10139,13889,Treatment
11313,12782,Treatment
7659,13627,Treatment
10814,14916,Treatment
6701,13589,Treatment
9851,14740,Treatment
3392,14801,Treatment
5327,14892,Treatment
10843,14471,Treatment
13301,13762,Treatment
4323,13699,Treatment
5393,14339,Treatment
4644,15107,Treatment
9503,14839,Treatment
2282,13714,Treatment
3816,13504,Treatment
9257,14299,Treatment
7428,14579,Treatment
2727,14767,Treatment
11086,14236,Treatment
5740,14265,Treatment
10012,13517,Treatment
11926,15351,Treatment
11876,14272,Treatment
8953,14984,Treatment
10295,14217,Treatment
3844,14641,Treatment
8290,14455,Treatment
6787,14802,Treatment
6004,13976,Treatment
11132,14449,Treatment
13859,14185,Treatment
2791,14156,Treatment
6414,14994,Treatment
3965,14598,Treatment
546,13626,Treatment
5573,14253,Treatment
2691,14107,Treatment
11634,14403,Treatment
3472,13651,Treatment
5346,14916,Treatment
13993,14435,Treatment
7268,13643,Treatment
1425,13998,Treatment
11237,15793,Treatment
13116,15551,Treatment
522,14523,Treatment
951,14958,Treatment
13495,15171,Treatment
5820,13501,Treatment
1857,14738,Treatment
8532,14208,Treatment
8414,14358,Treatment
5540,14114,Treatment
2908,13503,Treatment
292,14353,Treatment
2102,13295,Treatment
12102,13966,Treatment
9515,15033,Treatment
2090,14804,Treatment
121,14013,Treatment
10627,15155,Treatment
4991,13969,Treatment
8961,13788,Treatment
2465,15704,Treatment
12423,14746,Treatment
10050,14730,Treatment
9651,14866,Treatment
7835,14660,Treatment
2351,13897,Treatment
1548,13921,Treatment
10879,14535,Treatment
12625,14626,Treatment
2401,14886,Treatment
5040,14267,Treatment
384,15442,Treatment
3510,13538,Treatment
12457,15491,Treatment
7232,15175,Treatment
9089,14529,Treatment
10226,14517,Treatment
10855,14186,Treatment
5759,13843,Treatment
2757,14063,Treatment
9336,14577,Treatment
9158,15677,Treatment
1818,14864,Treatment
6360,13469,Treatment
3848,13734,Treatment
11806,14897,Treatment
8061,14350,Treatment
6678,13715,Treatment
12066,13757,Treatment
4694,13618,Treatment
8750,15386,Treatment
8287,14306,Treatment
3404,14324,Treatment
1474,14128,Treatment
10944,13972,Treatment
3632,13428,Treatment
6110,14523,Treatment
13054,15112,Treatment
474,14127,Treatment
9129,14549,Treatment
1156,15021,Treatment
6998,14830,Treatment
6525,13856,Treatment
12158,14140,Treatment
3508,14423,Treatment
8180,15348,Treatment
11365,15080,Treatment
94,14266,Treatment
4426,13201,Treatment
5602,14294,Treatment
4760,13824,Treatment
7939,14882,Treatment
1170,13804,Treatment
1962,13927,Treatment
13174,14376,Treatment
700,14276,Treatment
7987,13804,Treatment
11284,15241,Treatment
5667,13694,Treatment
7448,12491,Treatment
12539,13299,Treatment
1550,14462,Treatment
3910,14287,Treatment
12753,13342,Treatment
11942,13218,Treatment
6025,14337,Treatment
9975,15199,Treatment
11198,14596,Treatment
7238,13835,Treatment
1992,14600,Treatment
12080,13835,Treatment
11998,12962,Treatment
4063,14517,Treatment
3536,14476,Treatment
12754,14892,Treatment
11101,14776,Treatment
3685,14317,Treatment
9465,14792,Treatment
11508,13834,Treatment
643,13486,Treatment
11682,13254,Treatment
1423,13914,Treatment
5203,14697,Treatment
11621,14843,Treatment
13935,13822,Treatment
10089,14596,Treatment
12149,14708,Treatment
9112,14857,Treatment
12025,14561,Treatment
863,13755,Treatment
3032,14270,Treatment
12041,13703,Treatment
10570,13603,Treatment
6754,15216,Treatment
7271,14733,Treatment
4269,14348,Treatment
4022,13780,Treatment
641,14011,Treatment
2018,14311,Treatment
9663,14874,Treatment
5331,14708,Treatment
9026,14330,Treatment
858,14836,Treatment
1021,13939,Treatment
13562,15430,Treatment
4661,14680,Treatment
12141,12942,Treatment
5519,13981,Treatment
6436,14129,Treatment
13873,15366,Treatment
7532,14309,Treatment
79,14333,Treatment
9521,14923,Treatment
740,15035,Treatment
11970,13100,Treatment
9665,14692,Treatment
5733,13550,Treatment
3731,14271,Treatment
6745,14134,Treatment
12322,14875,Treatment
4393,16107,Treatment
10492,13382,Treatment
9003,14631,Treatment
1751,15092,Treatment
12370,14224,Treatment
11809,13950,Treatment
6166,15392,Treatment
4908,14121,Treatment
6779,14099,Treatment
12584,14382,Treatment
5278,14035,Treatment
10128,14717,Treatment
3578,13641,Treatment
6246,13901,Treatment
4240,14092,Treatment
12799,14779,Treatment
9288,14735,Treatment
4936,15194,Treatment
11777,14149,Treatment
3865,14554,Treatment
2787,15094,Treatment
3050,14372,Treatment
7758,14834,Treatment
712,13664,Treatment
13225,14842,Treatment
4036,14476,Treatment
13814,14055,Treatment
9042,13646,Treatment
2991,14322,Treatment
6920,14656,Treatment
8412,14486,Treatment
12061,14278,Treatment
856,14974,Treatment
13194,14984,Treatment
5295,13829,Treatment
11863,14224,Treatment
10136,14098,Treatment
1998,14420,Treatment
3866,14298,Treatment
4455,14745,Treatment
13581,13708,Treatment
683,14511,Treatment
4217,16103,Treatment
11661,13178,Treatment
1666,14247,Treatment
8695,13621,Treatment
6285,14445,Treatment
10241,14909,Treatment
7456,14523,Treatment
13629,15205,Treatment
9012,14673,Treatment
2209,15119,Treatment
11409,14413,Treatment
12005,13753,Treatment
8182,14549,Treatment
12693,14429,Treatment
4382,14457,Treatment
3221,14843,Treatment
9408,13900,Treatment
12764,14404,Treatment
11440,13880,Treatment
1139,14858,Treatment
11204,13932,Treatment
7999,14536,Treatment
5558,13620,Treatment
10184,14321,Treatment
3692,14549,Treatment
11907,14982,Treatment
9127,14596,Treatment
183,14733,Treatment
9976,14217,Treatment
10892,14306,Treatment
6591,14058,Treatment
13120,14494,Treatment
4002,14658,Treatment
5764,14669,Treatment
459,14611,Treatment
11244,15112,Treatment
12621,14194,Treatment
9313,15360,Treatment
6221,14482,Treatment
9740,13890,Treatment
4452,14531,Treatment
8662,14298,Treatment
6649,14315,Treatment
10117,14898,Treatment
942,13974,Treatment
4927,13745,Treatment
2861,14457,Treatment
10622,13940,Treatment
432,14412,Treatment
10578,14807,Treatment
11501,13512,Treatment
6747,14896,Treatment
13283,14624,Treatment
3867,14479,Treatment
6853,13475,Treatment
287,13693,Treatment
13916,13879,Treatment
453,14048,Treatment
6492,14381,Treatment
5004,15110,Treatment
12037,14651,Treatment
345,14078,Treatment
11469,13973,Treatment
11878,15159,Treatment
3746,14581,Treatment
491,14950,Treatment
8272,13838,Treatment
4428,14487,Treatment
7947,13907,Treatment
6592,14242,Treatment
6432,13959,Treatment
13357,14249,Treatment
10746,14216,Treatment
4430,13512,Treatment
1030,13635,Treatment
13659,14591,Treatment
937,14413,Treatment
11978,13846,Treatment
6405,14016,Treatment
13420,14611,Treatment
503,15121,Treatment
8004,14833,Treatment
13802,14212,Treatment
13304,14389,Treatment
9485,13727,Treatment
5106,14583,Treatment
351,14593,Treatment
11997,14213,Treatment
224,14044,Treatment
7553,14365,Treatment
8875,14687,Treatment
9600,14585,Treatment
6917,15196,Treatment
2110,14207,Treatment
4281,14417,Treatment
899,14840,Treatment
12363,14238,Treatment
9589,14808,Treatment
10166,14669,Treatment
1106,14707,Treatment
12694,13943,Treatment
5909,15296,Treatment
5843,13459,Treatment
12942,14237,Treatment
4225,14900,Treatment
1879,13642,Treatment
10031,15045,Treatment
10997,13779,Treatment
4335,13441,Treatment
1855,15106,Treatment
4716,14031,Treatment
5637,13775,Treatment
10918,15180,Treatment
5374,13550,Treatment
4324,14017,Treatment
8620,14421,Treatment
10977,13950,Treatment
8019,14060,Treatment
867,15293,Treatment
13685,15472,Treatment
4883,15110,Treatment
13127,13927,Treatment
8383,14312,Treatment
8827,14358,Treatment
2880,14369,Treatment
5968,14401,Treatment
13234,14436,Treatment
5598,14472,Treatment
5499,14937,Treatment
189,15030,Treatment
12922,15577,Treatment
13772,13402,Treatment
9723,14681,Treatment
4729,13415,Treatment
12893,13768,Treatment
11663,15262,Treatment
6389,14238,Treatment
8006,14025,Treatment
13233,14237,Treatment
4697,14686,Treatment
5088,14783,Treatment
7871,13684,Treatment
1714,14505,Treatment
12592,13827,Treatment
10508,14065,Treatment
11140,13903,Treatment
3838,15242,Treatment
9200,14115,Treatment
9188,13556,Treatment
1059,14467,Treatment
751,14754,Treatment
3843,15113,Treatment
7005,14202,Treatment
3071,14119,Treatment
12022,14892,Treatment
2742,13629,Treatment
4438,14855,Treatment
6318,14544,Treatment
8329,14654,Treatment
7985,14684,Treatment
11516,13790,Treatment
1380,14456,Treatment
2249,13655,Treatment
1604,14977,Treatment
4286,13984,Treatment
4947,15076,Treatment
11078,14507,Treatment
10958,13730,Treatment
11318,13713,Treatment
1157,13792,Treatment
10447,14024,Treatment
5318,14584,Treatment
10537,13104,Treatment
7349,13739,Treatment
8492,14130,Treatment
4783,15235,Treatment
3716,14178,Treatment
11823,14240,Treatment
306,13340,Treatment
8218,14277,Treatment
10706,13679,Treatment
2214,14800,Treatment
7655,15634,Treatment
1039,14685,Treatment
2108,13672,Treatment
3667,14722,Treatment
6442,13814,Treatment
12786,14142,Treatment
1327,14416,Treatment
11835,15081,Treatment
1265,14396,Treatment
10242,14692,Treatment
8246,14373,Treatment
6771,14704,Treatment
515,14271,Treatment
3721,15070,Treatment
1282,13473,Treatment
12156,13876,Treatment
5549,13665,Treatment
3415,13917,Treatment
3370,13745,Treatment
10707,14630,Treatment
8743,13942,Treatment
5878,14311,Treatment
2574,14012,Treatment
12740,13879,Treatment
4242,14393,Treatment
764,13548,Treatment
5185,13680,Treatment
7917,13335,Treatment
11016,13913,Treatment
5323,14287,Treatment
9500,15029,Treatment
7801,13831,Treatment
13319,15282,Treatment
7507,14257,Treatment
4970,14593,Treatment
11778,14435,Treatment
6283,14676,Treatment
4595,15431,Treatment
7331,15184,Treatment
11963,13746,Treatment
1837,14081,Treatment
236,14591,Treatment
11815,13695,Treatment
7768,14568,Treatment
933,14288,Treatment
11305,13733,Treatment
3768,14540,Treatment
437,14917,Treatment
13549,13767,Treatment
12520,15295,Treatment
8761,14476,Treatment
9325,14256,Treatment
3555,14568,Treatment
6451,12777,Treatment
4901,14798,Treatment
10555,14492,Treatment
7369,14059,Treatment
667,14535,Treatment
4127,14576,Treatment
1788,13696,Treatment
1967,14389,Treatment
8574,13378,Treatment
10959,15421,Treatment
5613,14271,Treatment
1608,14150,Treatment
5671,13490,Treatment
12550,14114,Treatment
3900,14275,Treatment
4512,14498,Treatment
702,13398,Treatment
13976,14112,Treatment
3800,14781,Treatment
1603,14530,Treatment
12600,14423,Treatment
4649,14736,Treatment
2740,14094,Treatment
12212,13853,Treatment
9232,14001,Treatment
3342,14761,Treatment
3449,14867,Treatment
11368,14336,Treatment
2974,13742,Treatment
4594,14226,Treatment
2580,14887,Treatment
13716,14762,Treatment
13985,13720,Treatment
3987,14472,Treatment
1269,14240,Treatment
4790,14093,Treatment
6168,12738,Treatment
9110,13731,Treatment
10811,15167,Treatment
8520,14290,Treatment
12393,14416,Treatment
6413,14275,Treatment
1325,14575,Treatment
10993,14710,Treatment
8807,14674,Treatment
8736,15042,Treatment
2545,14608,Treatment
13687,15355,Treatment
4804,15239,Treatment
4739,14344,Treatment
1748,13605,Treatment
2142,13637,Treatment
6235,13735,Treatment
13777,14442,Treatment
1552,13578,Treatment
3735,14326,Treatment
2035,15065,Treatment
5692,14705,Treatment
2019,14211,Treatment
1643,14297,Treatment
9849,13666,Treatment
3484,14555,Treatment
4238,14479,Treatment
1966,13460,Treatment
7277,14456,Treatment
11524,14475,Treatment
1561,14208,Treatment
3277,13842,Treatment
757,14170,Treatment
5309,14005,Treatment
9401,13558,Treatment
2721,15078,Treatment
8950,15230,Treatment
4226,14200,Treatment
3150,14638,Treatment
9958,13404,Treatment
9928,13893,Treatment
12855,14296,Treatment
6690,13783,Treatment
969,15382,Treatment
13368,14700,Treatment
10335,14408,Treatment
10243,13274,Treatment
5098,13845,Treatment
3386,14197,Treatment
7436,14187,Treatment
11898,13758,Treatment
2433,14117,Treatment
4159,14226,Treatment
7531,13220,Treatment
8871,14623,Treatment
7107,14191,Treatment
4282,14199,Treatment
10402,13857,Treatment
228,14328,Treatment
963,14265,Treatment
8785,13636,Treatment
9792,14668,Treatment
13350,13615,Treatment
10363,15099,Treatment
8568,14007,Treatment
9107,13872,Treatment
8417,13110,Treatment
4072,13831,Treatment
8498,15418,Treatment
9100,14737,Treatment
4408,14084,Treatment
1351,14344,Treatment
2783,14708,Treatment
10791,14164,Treatment
11877,14858,Treatment
8903,14023,Treatment
9174,13679,Treatment
7202,14410,Treatment
8814,14249,Treatment
1657,13398,Treatment
6333,14588,Treatment
10894,14237,Treatment
8649,15122,Treatment
5041,13873,Treatment
12460,14248,Treatment
13864,13646,Treatment
4780,14658,Treatment
3106,14297,Treatment
10907,14340,Treatment
2619,14077,Treatment
549,13811,Treatment
11822,14532,Treatment
6197,14199,Treatment
13168,14445,Treatment
7439,14378,Treatment
8951,14622,Treatment
2429,14381,Treatment
12272,14220,Treatment
5713,13546,Treatment
779,14280,Treatment
6,15241,Treatment
2794,14677,Treatment
3439,14008,Treatment
9175,14394,Treatment
7877,14930,Treatment
11642,14344,Treatment
6410,14486,Treatment
9772,13906,Treatment
10901,14995,Treatment
10768,14783,Treatment
2397,13919,Treatment
10396,13963,Treatment
10352,13808,Treatment
5624,15163,Treatment
10676,13454,Treatment
9698,13559,Treatment
7864,13651,Treatment
336,13243,Treatment
2932,13097,Treatment
3368,13387,Treatment
4468,14224,Treatment
2242,15913,Treatment
3361,13809,Treatment
7836,14611,Treatment
10309,14676,Treatment
11131,13987,Treatment
4272,14106,Treatment
9548,14221,Treatment
14,14451,Treatment
7509,14550,Treatment
9892,13260,Treatment
1222,15007,Treatment
1917,15672,Treatment
5195,14177,Treatment
1771,14585,Treatment
10249,14552,Treatment
3060,14034,Treatment
11834,14845,Treatment
2116,14735,Treatment
13856,15207,Treatment
13757,14445,Treatment
13911,16137,Treatment
4748,14376,Treatment
5641,14204,Treatment
7119,14351,Treatment
5716,14280,Treatment
1428,14408,Treatment
12798,14372,Treatment
1085,14195,Treatment
3212,13704,Treatment
5814,14435,Treatment
1739,14044,Treatment
3793,14163,Treatment
451,13585,Treatment
7817,14410,Treatment
7237,14602,Treatment
2768,13914,Treatment
13625,14432,Treatment
11797,14131,Treatment
7087,14234,Treatment
8720,13928,Treatment
1877,13937,Treatment
10180,13562,Treatment
12849,14465,Treatment
9444,13463,Treatment
7115,14313,Treatment
2443,14825,Treatment
9122,13867,Treatment
13171,15111,Treatment
12280,14015,Treatment
1839,14161,Treatment
1579,14281,Treatment
2449,14533,Treatment
11095,14513,Treatment
13163,14896,Treatment
12783,14053,Treatment
1029,15502,Treatment
10266,14148,Treatment
10286,13117,Treatment
10314,14471,Treatment
9181,14422,Treatment
2643,16309,Treatment
8474,14032,Treatment
11312,14895,Treatment
1300,14586,Treatment
6658,13604,Treatment
242,14115,Treatment
6378,13723,Treatment
4734,14823,Treatment
1587,12748,Treatment
2745,13733,Treatment
12538,13922,Treatment
13732,13506,Treatment
7308,14263,Treatment
417,14032,Treatment
2211,15116,Treatment
1348,13631,Treatment
3587,14589,Treatment
5461,14041,Treatment
5776,13769,Treatment
10812,14449,Treatment
6336,14255,Treatment
10479,15315,Treatment
1066,13585,Treatment
2615,14606,Treatment
6696,14805,Treatment
8782,14966,Treatment
2300,15175,Treatment
4637,14129,Treatment
5811,13873,Treatment
3157,14808,Treatment
6996,13992,Treatment
11701,13321,Treatment
6892,15410,Treatment
5634,14023,Treatment
611,15164,Treatment
5767,14040,Treatment
10889,14905,Treatment
908,14085,Treatment
10398,15086,Treatment
3453,14922,Treatment
6805,15872,Treatment
4065,14624,Treatment
7262,13354,Treatment
2150,13143,Treatment
1231,14765,Treatment
1420,14531,Treatment
5432,14100,Treatment
9275,15302,Treatment
2369,13275,Treatment
3889,14153,Treatment
